token,api_symbol,name,exch_seg,lotsize
15095,756RJ33,756RJ33,NSE,100
15106,761TS44,761TS44,NSE,100
15199,MANAKSIA,MANAKSIA,NSE,1
15213,PPAP,PPAP,NSE,1
15295,VIRINCHI,VIRINCHI,NSE,1
15309,745RJ33,745RJ33,NSE,100
15399,EIHAHOTELS,EIHAHOTELS,NSE,1
15555,HCG,HCG,NSE,1
15572,738AP40,738AP40,NSE,100
15730,PIGL,PIGL,NSE,1
16069,737JK35,737JK35,NSE,100
1633,IPCALAB,IPCALAB,NSE,1
16092,729KL49,729KL49,NSE,100
16235,737NL33,737NL33,NSE,100
1644,657HP30,657HP30,NSE,100
1645,66AS30A,66AS30A,NSE,100
1646,658GA30A,658GA30A,NSE,100
16379,736WB43,736WB43,NSE,100
1649,66UP30A,66UP30A,NSE,100
1650,651KA30B,651KA30B,NSE,100
1651,663KA34,663KA34,NSE,100
16588,INFOLLION,INFOLLION,NSE,400
16645,734AS33A,734AS33A,NSE,100
16649,736AP37,736AP37,NSE,100
16725,RPGLIFE,RPGLIFE,NSE,1
16804,741PN34,741PN34,NSE,100
16908,TOUCHWOOD,TOUCHWOOD,NSE,1
16943,ASHOKAMET,ASHOKAMET,NSE,1
16981,745PN34,745PN34,NSE,100
16997,739TS51,739TS51,NSE,100
1700,532RJ25,532RJ25,NSE,100
17000,TPHQ,TPHQ,NSE,1
17050,HINDNATGLS,HINDNATGLS,NSE,1
171,672RJ30,672RJ30,NSE,100
17101,75HP38,75HP38,NSE,100
17102,752AP39,752AP39,NSE,100
17103,747TS41,747TS41,NSE,100
17110,SGBJ28VIII,SGBJ28VIII,NSE,1
17124,746AP34,746AP34,NSE,100
1730,664PY32,664PY32,NSE,100
17222,747HR35,747HR35,NSE,100
17263,ARMANFIN,ARMANFIN,NSE,1
1007,679PN35,679PN35,NSE,100
10056,SKMEGGPROD,SKMEGGPROD,NSE,1
10197,785AS32,785AS32,NSE,100
10212,794TS36,794TS36,NSE,100
10213,796WB37,796WB37,NSE,100
10247,782HP32,782HP32,NSE,100
10300,RAMASTEEL,RAMASTEEL,NSE,1
10330,778ML31,778ML31,NSE,100
10333,794PN42,794PN42,NSE,100
10381,798RJ42,798RJ42,NSE,100
10440,LUPIN,LUPIN,NSE,1
10501,H1158D46DQ,H1158D46DQ,NSE,1
10470,782SK32,782SK32,NSE,100
10507,H1158D46RQ,H1158D46RQ,NSE,1
10555,782AP42,782AP42,NSE,100
10557,NAVKARCORP,NAVKARCORP,NSE,1
10720,76TN32,76TN32,NSE,100
10721,765BR32A,765BR32A,NSE,100
1077,659HR30,659HR30,NSE,100
10744,737NTPC35C,737NTPC35C,NSE,1
10782,775PN42,775PN42,NSE,100
10794,CANBK,CANBK,NSE,1
1080,647KA30,647KA30,NSE,100
10842,HDFC1406RG,HDFC1406RG,NSE,1
10880,SFMP64DR,SFMP64DR,NSE,1
10881,SFMP64GD,SFMP64GD,NSE,1
10907,758PN42,758PN42,NSE,100
10925,GODREJIND,GODREJIND,NSE,1
10932,RADAAN,RADAAN,NSE,1
1098,68TS50A,68TS50A,NSE,100
10955,745HR32,745HR32,NSE,100
10956,745BR32,745BR32,NSE,100
10958,748HP33,748HP33,NSE,100
10985,SABAR,SABAR,NSE,5000
11013,ISHAN,ISHAN,NSE,48000
11045,SATIA,SATIA,NSE,1
11155,CREATIVE,CREATIVE,NSE,1
11165,COFFEEDAY,COFFEEDAY,NSE,1
11195,INDIGO,INDIGO,NSE,1
11236,JSL,JSL,NSE,1
11289,768UP32,768UP32,NSE,100
11356,87SCL27,87SCL27,NSE,1
1139,GICHSGFIN,GICHSGFIN,NSE,1
11408,781UP32,781UP32,NSE,100
11412,782AP35,782AP35,NSE,100
1145,GIPCL,GIPCL,NSE,1
11415,783TS36,783TS36,NSE,100
11505,785AS32A,785AS32A,NSE,100
11510,785UK32,785UK32,NSE,100
1163,66AS30,66AS30,NSE,100
11566,DCI,DCI,NSE,1
11604,777JK37,777JK37,NSE,100
11640,BOHRAIND,BOHRAIND,NSE,1
1168,GMBREW,GMBREW,NSE,1
11658,79NHIT35,79NHIT35,NSE,1
11689,SUPRAJIT,SUPRAJIT,NSE,1
11655,JBMA,JBMA,NSE,1
1169,678WB35,678WB35,NSE,100
11722,707IRFC25,707IRFC25,NSE,1
11748,725IRFC35,725IRFC35,NSE,1
11765,782RJ32,782RJ32,NSE,100
11778,GOKEX,GOKEX,NSE,1
11794,SAKSOFT,SAKSOFT,NSE,1
11813,SHOPERSTOP,SHOPERSTOP,NSE,1
11817,MANGALAM,MANGALAM,NSE,1
11821,WELCORP,WELCORP,NSE,1
11842,CYBERMEDIA,CYBERMEDIA,NSE,1
11843,955SCL27A,955SCL27A,NSE,1
11892,VHL,VHL,NSE,1
11915,YESBANK,YESBANK,NSE,1
11943,MCLEODRUSS,MCLEODRUSS,NSE,1
1200,ESG,ESG,NSE,1
11956,MEDANTA,MEDANTA,NSE,1
11978,768KA31,768KA31,NSE,100
11980,767AS32,767AS32,NSE,100
12040,UTIDGR35P1,UTIDGR35P1,NSE,1
12153,BBTCL,BBTCL,NSE,1
1253,67JK32,67JK32,NSE,100
12603,PRECAM,PRECAM,NSE,1
12686,MBAPL,MBAPL,NSE,1
12842,G1NSETEST,G1NSETEST,NSE,1
12913,SARVESHWAR,SARVESHWAR,NSE,1
12978,NPBET,NPBET,NSE,1
13086,AIAENG,AIAENG,NSE,1
13118,74ML27,74ML27,NSE,100
13125,KERNEX,KERNEX,NSE,1
13135,761JK42,761JK42,NSE,100
13150,UTIDAP35P2,UTIDAP35P2,NSE,1
13155,UTIDQP35P2,UTIDQP35P2,NSE,1
13163,UTIRMP35P2,UTIRMP35P2,NSE,1
13188,RCOM,RCOM,NSE,1
13192,ENIL,ENIL,NSE,1
13209,SGBSEP27,SGBSEP27,NSE,1
13235,ABSLFTUBRN,ABSLFTUBRN,NSE,1
13239,749ML27,749ML27,NSE,100
13252,769MN34,769MN34,NSE,100
13276,LANDMARK,LANDMARK,NSE,1
1338,SDBL,SDBL,NSE,1
13368,758JH31,758JH31,NSE,100
13400,BHAGERIA,BHAGERIA,NSE,1
13451,RATNAMANI,RATNAMANI,NSE,1
13511,MUNJALAU,MUNJALAU,NSE,1
13526,HOMESFY,HOMESFY,NSE,300
13547,HDFC1204RD,HDFC1204RD,NSE,1
13548,HDFC1204RG,HDFC1204RG,NSE,1
1360,HIMATSEIDE,HIMATSEIDE,NSE,1
13594,75HR29,75HR29,NSE,100
13624,762KL53,762KL53,NSE,100
13643,ELECON,ELECON,NSE,1
13665,SFMP74DD,SFMP74DD,NSE,1
13672,SFMP74GD,SFMP74GD,NSE,1
13690,SAH,SAH,NSE,1
13710,FIEMIND,FIEMIND,NSE,1
13720,JHS,JHS,NSE,1
13731,CMNL,CMNL,NSE,750
13908,762TN43,762TN43,NSE,100
13911,76KL45,76KL45,NSE,100
13964,765GJ33,765GJ33,NSE,100
14013,SUVEN,SUVEN,NSE,1
14028,1030SFIL26,1030SFIL26,NSE,1
14045,965IFSL26,965IFSL26,NSE,1
14058,SANGHVIMOV,SANGHVIMOV,NSE,1
14116,GANDHITUBE,GANDHITUBE,NSE,1
14128,STCINDIA,STCINDIA,NSE,1
14141,SBGLP,SBGLP,NSE,1
14161,772BR33,772BR33,NSE,100
14228,IMC1,IMC1,NSE,1
1424,HINDZINC,HINDZINC,NSE,1
14269,766GJ30,766GJ30,NSE,100
14286,GOLDETF,GOLDETF,NSE,1
14375,772BR33A,772BR33A,NSE,100
14394,UTIDGR36P1,UTIDGR36P1,NSE,1
14398,AMDIND,AMDIND,NSE,1
1442,SANOFI,SANOFI,NSE,1
1443,671WB40,671WB40,NSE,100
14421,77AP29,77AP29,NSE,100
14431,771BR33,771BR33,NSE,100
14446,775WB39,775WB39,NSE,100
14452,772TS46,772TS46,NSE,100
14455,757TN53,757TN53,NSE,100
14567,BFUTILITIE,BFUTILITIE,NSE,1
14638,772HR32,772HR32,NSE,100
14640,773AP32,773AP32,NSE,100
14650,779JK35,779JK35,NSE,100
14687,GOACARBON,GOACARBON,NSE,1
14710,1015SCL28A,1015SCL28A,NSE,1
14718,971SCL28,971SCL28,NSE,1
14720,990SCL26D,990SCL26D,NSE,1
14786,LOWVOL,LOWVOL,NSE,1
14726,HFMPM23DGR,HFMPM23DGR,NSE,1
14762,061NSETEST,061NSETEST,NSE,1
14794,ABSLFTUJDG,ABSLFTUJDG,NSE,1
14812,749GJ28,749GJ28,NSE,100
14813,ADSL,ADSL,NSE,1
14818,775HP32,775HP32,NSE,100
14822,775SK33,775SK33,NSE,100
14825,777HR33,777HR33,NSE,100
14850,777MP47,777MP47,NSE,100
14900,SAHYADRI,SAHYADRI,NSE,1
14908,KDDL,KDDL,NSE,1
14949,F13RP,F13RP,NSE,1
14959,771AP33A,771AP33A,NSE,100
14957,MAGNUM,MAGNUM,NSE,1
1497,SHIVAMILLS,SHIVAMILLS,NSE,1
14977,POWERGRID,POWERGRID,NSE,1
15016,758AS33,758AS33,NSE,100
15039,CERA,CERA,NSE,1
15058,AVALON,AVALON,NSE,1
15061,PSUBANK,PSUBANK,NSE,1
15105,761RJ43,761RJ43,NSE,100
15109,759RJ48,759RJ48,NSE,100
1512,INDHOTEL,INDHOTEL,NSE,1
15110,704IRFC26,704IRFC26,NSE,1
1522,652KA30,652KA30,NSE,100
15248,KAVDEFENCE,KAVDEFENCE,NSE,1
15251,866SFIL23A,866SFIL23A,NSE,1
15337,RAIN,RAIN,NSE,1
157,APOLLOHOSP,APOLLOHOSP,NSE,1
15342,SHALPAINTS,SHALPAINTS,NSE,1
15409,NESCO,NESCO,NSE,1
15840,LATTEYS,LATTEYS,NSE,1
1610,GODHA,GODHA,NSE,1
15973,726MH30,726MH30,NSE,100
16066,736AP34,736AP34,NSE,100
16123,BHARATWIRE,BHARATWIRE,NSE,1
1621,TATAINVEST,TATAINVEST,NSE,1
16133,KRISHCA,KRISHCA,NSE,500
16154,REMUS,REMUS,NSE,100
16220,729HR29,729HR29,NSE,100
16261,743MZ36,743MZ36,NSE,100
16268,743MZ37,743MZ37,NSE,100
16274,732TN53,732TN53,NSE,100
16290,737AP33,737AP33,NSE,100
164,68AS30,68AS30,NSE,100
16483,PROV,PROV,NSE,80
16652,739TS39,739TS39,NSE,100
16656,729TN53,729TN53,NSE,100
16657,ANIKINDS,ANIKINDS,NSE,1
16675,BAJAJFINSV,BAJAJFINSV,NSE,1
16682,PTCIL,PTCIL,NSE,1
1675,ITI,ITI,NSE,1
16738,MKPL,MKPL,NSE,1
16803,741UP34,741UP34,NSE,100
1681,IVP,IVP,NSE,1
16808,736AP38,736AP38,NSE,100
16815,735TS45,735TS45,NSE,100
16859,SINDHUTRAD,SINDHUTRAD,NSE,1
16929,736JK35,736JK35,NSE,100
16950,CELLPOINT,CELLPOINT,NSE,1200
16973,738GJ30A,738GJ30A,NSE,100
16976,742CG31,742CG31,NSE,100
16977,742ML32,742ML32,NSE,100
16987,743AP39,743AP39,NSE,100
16994,74TS45,74TS45,NSE,100
17024,85IFL26,85IFL26,NSE,1
17053,HMAAGRO,HMAAGRO,NSE,1
17091,MAGSON,MAGSON,NSE,1000
17114,743PN48,743PN48,NSE,100
17117,745AS33,745AS33,NSE,100
17220,744HR32,744HR32,NSE,100
17224,744TS39,744TS39,NSE,100
17324,738GA33,738GA33,NSE,100
17327,736KL38,736KL38,NSE,100
17329,734TS46,734TS46,NSE,100
17398,718GS2037,718GS2037,NSE,1
100,ARE&M,ARE&M,NSE,1
10046,757GS2033,757GS2033,NSE,1
10195,753AS27,753AS27,NSE,100
10198,785MP32,785MP32,NSE,100
10206,794AP34,794AP34,NSE,100
10254,EMKAYTOOLS,EMKAYTOOLS,NSE,150
10261,SGBJUN27,SGBJUN27,NSE,1
10272,792TS45,792TS45,NSE,100
1030,AARON,AARON,NSE,1
10334,789TS34,789TS34,NSE,100
10343,RADHIKAJWE,RADHIKAJWE,NSE,1
1044,AXISBNKETF,AXISBNKETF,NSE,1
10382,795TS35,795TS35,NSE,100
10397,JISLJALEQS,JISLJALEQS,NSE,1
10457,ARVSMART,ARVSMART,NSE,1
10499,H1158D46DD,H1158D46DD,NSE,1
10505,H1158D46RG,H1158D46RG,NSE,1
10508,MOHEALTH,MOHEALTH,NSE,1
10528,768AS32,768AS32,NSE,100
10529,765BR32,765BR32,NSE,100
10543,765RJ32,765RJ32,NSE,100
10578,MPSLTD,MPSLTD,NSE,1
10579,MARKSANS,MARKSANS,NSE,1
1075,65GJ30,65GJ30,NSE,100
10648,773GJ32,773GJ32,NSE,100
10652,777HR32,777HR32,NSE,100
10839,HDFC1406DG,HDFC1406DG,NSE,1
10843,HDFC1406RQ,HDFC1406RQ,NSE,1
10851,767KL34,767KL34,NSE,100
10854,762BR32,762BR32,NSE,100
10862,DREAMFOLKS,DREAMFOLKS,NSE,1
10871,GRMOVER,GRMOVER,NSE,1
10904,747TS31,747TS31,NSE,100
10931,736GS2052,736GS2052,NSE,1
10966,745SK32,745SK32,NSE,100
11027,INFOBEAN,INFOBEAN,NSE,1
11079,GFSTEELS,GFSTEELS,NSE,1
11256,JAIBALAJI,JAIBALAJI,NSE,1
11273,749GJ26,749GJ26,NSE,100
11283,769GA32,769GA32,NSE,100
11285,764MH32,764MH32,NSE,100
11286,771MN32,771MN32,NSE,100
11337,847SCL25,847SCL25,NSE,1
11409,784TS34,784TS34,NSE,100
11441,LICNETFSEN,LICNETFSEN,NSE,1
11352,955SCL27,955SCL27,NSE,1
11430,NDTV,NDTV,NSE,1
11492,SWASTIK,SWASTIK,NSE,1200
11506,781GJ32,781GJ32,NSE,100
11514,785AP40,785AP40,NSE,100
11522,NIITLTD,NIITLTD,NSE,1
11591,HDFCNIFTY,HDFCNIFTY,NSE,1
11602,INDSWFTLTD,INDSWFTLTD,NSE,1
1164,NEWGEN,NEWGEN,NSE,1
11616,PHANTOMFX,PHANTOMFX,NSE,300
11618,ASTRAMICRO,ASTRAMICRO,NSE,1
11647,KOTARISUG,KOTARISUG,NSE,1
11665,79NHIT40,79NHIT40,NSE,1
11678,778MH30,778MH30,NSE,100
11683,783GA32,783GA32,NSE,100
11697,791UP37,791UP37,NSE,100
11730,728IRFC30,728IRFC30,NSE,1
11731,CONSOFINVT,CONSOFINVT,NSE,1
11751,732IRFC25,732IRFC25,NSE,1
11804,SUKHJITS,SUKHJITS,NSE,1
11854,915SCL27A,915SCL27A,NSE,1
11856,SHAHALLOYS,SHAHALLOYS,NSE,1
11881,782NL32A,782NL32A,NSE,100
1196,KANSAINER,KANSAINER,NSE,1
11954,735NHAI31,735NHAI31,NSE,1
12024,ACI,ACI,NSE,1
12034,BASML,BASML,NSE,1
1209,532CG25,532CG25,NSE,100
1210,532AS25,532AS25,NSE,100
1215,653HP29,653HP29,NSE,100
1236,652MH30,652MH30,NSE,100
1239,658UP30,658UP30,NSE,100
1250,CASTROLIND,CASTROLIND,NSE,1
12657,744HR27,744HR27,NSE,100
12664,757HR30,757HR30,NSE,100
12667,76GJ32,76GJ32,NSE,100
12692,763KA37,763KA37,NSE,100
12716,TEAMLEASE,TEAMLEASE,NSE,1
12989,BAHETI,BAHETI,NSE,375
13049,759KA38,759KA38,NSE,100
13134,763KA40,763KA40,NSE,100
13175,NITINSPIN,NITINSPIN,NSE,1
13194,741GS2036,741GS2036,NSE,1
13198,COMMOIETF,COMMOIETF,NSE,1
13203,ALLETEC,ALLETEC,NSE,400
13260,KEC,KEC,NSE,1
13290,BLKASHYAP,BLKASHYAP,NSE,1
13307,IEL,IEL,NSE,1
13300,NITCO,NITCO,NSE,1
1333,HDFCBANK,HDFCBANK,NSE,1
13332,SOLARINDS,SOLARINDS,NSE,1
13346,VAKRANGEE,VAKRANGEE,NSE,1
13374,76KA32A,76KA32A,NSE,100
13379,761TN32A,761TN32A,NSE,100
13384,765KA34,765KA34,NSE,100
13399,767WB39,767WB39,NSE,100
13432,ELIN,ELIN,NSE,1
13543,HDFC1204DQ,HDFC1204DQ,NSE,1
13580,RADIANTCMS,RADIANTCMS,NSE,1
13595,HOVS,HOVS,NSE,1
13611,IRCTC,IRCTC,NSE,1
13626,767NL33,767NL33,NSE,100
13670,SFMP74DR,SFMP74DR,NSE,1
1372,HINDCOMPOS,HINDCOMPOS,NSE,1
13775,AARVEEDEN,AARVEEDEN,NSE,1
1379,669KA37,669KA37,NSE,100
13778,762UP35,762UP35,NSE,100
13810,GREENPANEL,GREENPANEL,NSE,1
13821,RUCHIRA,RUCHIRA,NSE,1
13854,9IIFL28A,9IIFL28A,NSE,1
13875,JINDRILL,JINDRILL,NSE,1
13877,767AS33,767AS33,NSE,100
13941,PRAENG,PRAENG,NSE,1
13959,769AS33,769AS33,NSE,100
13981,SGBOCT27,SGBOCT27,NSE,1
13987,ABSLBANETF,ABSLBANETF,NSE,1
13997,765TN53,765TN53,NSE,100
14003,ZEEMEDIA,ZEEMEDIA,NSE,1
1403,HINDOILEXP,HINDOILEXP,NSE,1
14068,SAGCEM,SAGCEM,NSE,1
14101,PTL,PTL,NSE,1
14102,767UK33,767UK33,NSE,100
14103,76JK35,76JK35,NSE,100
14156,768GJ30,768GJ30,NSE,100
14162,766UP33,766UP33,NSE,100
14280,753TN53,753TN53,NSE,100
14299,PFC,PFC,NSE,1
14330,HDFC2638RD,HDFC2638RD,NSE,1
1437,668KA36,668KA36,NSE,100
14335,HDFC2638DG,HDFC2638DG,NSE,1
14340,769WB39,769WB39,NSE,100
14361,APOLLOPIPE,APOLLOPIPE,NSE,1
14380,769RJ39,769RJ39,NSE,100
14381,769PN39,769PN39,NSE,100
14424,77MH31,77MH31,NSE,100
1446,671TS40,671TS40,NSE,100
14451,777MP43,777MP43,NSE,100
14501,BALAMINES,BALAMINES,NSE,1
1454,655GA30A,655GA30A,NSE,100
14558,774MZ38,774MZ38,NSE,100
14584,PSUBNKIETF,PSUBNKIETF,NSE,1
14595,VELS,VELS,NSE,1200
14602,WEBELSOLAR,WEBELSOLAR,NSE,1
14643,772GJ34,772GJ34,NSE,100
14651,778UP36,778UP36,NSE,100
14652,773GJ36,773GJ36,NSE,100
14653,774PN39,774PN39,NSE,100
14656,774MP43,774MP43,NSE,100
14696,990SCFL26,990SCFL26,NSE,1
14772,101NSETEST,101NSETEST,NSE,1
14774,111NSETEST,111NSETEST,NSE,1
14853,OMAXE,OMAXE,NSE,1
14893,ASIANTILES,ASIANTILES,NSE,1
14912,KPRMILL,KPRMILL,NSE,1
14938,GSEC10YEAR,GSEC10YEAR,NSE,1
14972,KSCL,KSCL,NSE,1
15044,DELTACORP,DELTACORP,NSE,1
15129,RGL,RGL,NSE,1
1513,535RJ25,535RJ25,NSE,100
15136,KAUSHALYA,KAUSHALYA,NSE,1
15156,KALYANIFRG,KALYANIFRG,NSE,1
15180,KIRLPNU,KIRLPNU,NSE,1
15234,AMBIKCO,AMBIKCO,NSE,1
15235,98SFIL26,98SFIL26,NSE,1
15161,HITECHCORP,HITECHCORP,NSE,1
15245,957SFIL28,957SFIL28,NSE,1
15256,739HR29,739HR29,NSE,100
15265,743TS33,743TS33,NSE,100
15292,HERCULES,HERCULES,NSE,1
15310,744TN33,744TN33,NSE,100
15315,749MN35,749MN35,NSE,100
15370,830CIFC26,830CIFC26,NSE,1
15372,CIFCZC26A,CIFCZC26A,NSE,1
15376,CIFCZC28A,CIFCZC28A,NSE,1
15384,DHANI,DHANI,NSE,1
15391,RACE,RACE,NSE,1
154,APCOTEXIND,APCOTEXIND,NSE,1
15419,DPSCLTD,DPSCLTD,NSE,1
15432,SGBDC27VII,SGBDC27VII,NSE,1
1576,GILLETTE,GILLETTE,NSE,1
15526,739AP33,739AP33,NSE,100
15578,737AP43,737AP43,NSE,100
15869,AUROIMPEX,AUROIMPEX,NSE,1600
16071,73AP38,73AP38,NSE,100
1660,ITC,ITC,NSE,1
16713,UBL,UBL,NSE,1
1630,IONEXCHANG,IONEXCHANG,NSE,1
16646,734RJ33A,734RJ33A,NSE,100
16824,VINYLINDIA,VINYLINDIA,NSE,1
16838,801TCH28,801TCH28,NSE,1
16865,73GS2053,73GS2053,NSE,1
16872,83TCHF28,83TCHF28,NSE,1
1703,588CG26,588CG26,NSE,100
16928,739TN33A,739TN33A,NSE,100
17029,PATANJALI,PATANJALI,NSE,1
1708,JAYBARMARU,JAYBARMARU,NSE,1
17034,IIFLZC26B,IIFLZC26B,NSE,1
17039,865IFL28,865IFL28,NSE,1
17092,GREENCHEF,GREENCHEF,NSE,800
17118,745HP33,745HP33,NSE,100
17206,SYNOPTICS,SYNOPTICS,NSE,600
17270,ASPINWALL,ASPINWALL,NSE,1
10099,GODREJCP,GODREJCP,NSE,1
10181,BALKRISHNA,BALKRISHNA,NSE,1
10204,793TS34,793TS34,NSE,100
10205,794HR34,794HR34,NSE,100
10246,782AS32,782AS32,NSE,100
10293,KCK,KCK,NSE,2500
10338,787TN33,787TN33,NSE,100
10318,PKTEA,PKTEA,NSE,1
10374,802MZ36,802MZ36,NSE,100
10393,801WB41,801WB41,NSE,100
10524,694ML25,694ML25,NSE,100
10531,761GJ32,761GJ32,NSE,100
10545,784TS36,784TS36,NSE,100
10599,GUJGASLTD,GUJGASLTD,NSE,1
10604,BHARTIARTL,BHARTIARTL,NSE,1
10619,HDFCNEXT50,HDFCNEXT50,NSE,1
10633,HDFCNIF100,HDFCNIF100,NSE,1
10645,793RJ45,793RJ45,NSE,100
10666,PNB,PNB,NSE,1
10690,NIFTYQLITY,NIFTYQLITY,NSE,1
10700,SURANAT&P,SURANAT&P,NSE,1
10723,INFRAIETF,INFRAIETF,NSE,1
10749,753NTPC30E,753NTPC30E,NSE,1
10784,774TS46,774TS46,NSE,100
10825,MOVALUE,MOVALUE,NSE,1
10840,HDFC1406DQ,HDFC1406DQ,NSE,1
10841,HDFC1406RD,HDFC1406RD,NSE,1
10892,KORE,KORE,NSE,250
10906,753AS32,753AS32,NSE,100
1100,GARFIBRES,GARFIBRES,NSE,1
10940,DIVISLAB,DIVISLAB,NSE,1
10957,746MP32,746MP32,NSE,100
10964,746TS48,746TS48,NSE,100
11039,DCMNVL,DCMNVL,NSE,1
11096,757JK34,757JK34,NSE,100
11192,SGBAUG30,SGBAUG30,NSE,1
11214,NOIDATOLL,NOIDATOLL,NSE,1
11222,MAKS,MAKS,NSE,1500
11239,NSIL,NSIL,NSE,1
11251,PERFECT,PERFECT,NSE,3000
11255,HDFCQUAL,HDFCQUAL,NSE,1
11262,IGL,IGL,NSE,1
1127,GHCL,GHCL,NSE,1
11277,762MH30A,762MH30A,NSE,100
11281,771AP34,771AP34,NSE,100
11343,AFFLE,AFFLE,NSE,1
11351,PETRONET,PETRONET,NSE,1
11355,PTC,PTC,NSE,1
11364,VAIBHAVGBL,VAIBHAVGBL,NSE,1
11368,905SC24B,905SC24B,NSE,1
11405,779TN32,779TN32,NSE,100
11413,783TS35,783TS35,NSE,100
11417,774AP42,774AP42,NSE,100
11476,LLOYDS,LLOYDS,NSE,1000
11488,KRIDHANINF,KRIDHANINF,NSE,1
11496,AMBICAAGAR,AMBICAAGAR,NSE,1
11507,783HR32,783HR32,NSE,100
1158,649KA30A,649KA30A,NSE,100
11543,COFORGE,COFORGE,NSE,1
11560,HDFC1359DG,HDFC1359DG,NSE,1
11598,773BR32,773BR32,NSE,100
11603,781UP34,781UP34,NSE,100
11634,SALSTEEL,SALSTEEL,NSE,1
11654,LALPATHLAB,LALPATHLAB,NSE,1
11669,79NHIT47,79NHIT47,NSE,1
11679,784AS32,784AS32,NSE,100
11705,XCHANGING,XCHANGING,NSE,1
1174,GNFC,GNFC,NSE,1
11723,JSWSTEEL,JSWSTEEL,NSE,1
11770,78KL45,78KL45,NSE,100
11798,ALLDIGI,ALLDIGI,NSE,1
1186,GLAND,GLAND,NSE,1
11835,93SCL25,93SCL25,NSE,1
11852,SURYALAXMI,SURYALAXMI,NSE,1
11869,787HP35,787HP35,NSE,100
11896,GEOJITFSL,GEOJITFSL,NSE,1
11919,MSPL,MSPL,NSE,1
11920,VITAL,VITAL,NSE,1200
11964,SEMAC,SEMAC,NSE,1
12022,AURIONPRO,AURIONPRO,NSE,1
12026,RENUKA,RENUKA,NSE,1
12092,KAYNES,KAYNES,NSE,1
12193,INOXGREEN,INOXGREEN,NSE,1
12289,739ML26,739ML26,NSE,100
1233,65GJ30A,65GJ30A,NSE,100
12300,77BR32,77BR32,NSE,100
12321,763TS43,763TS43,NSE,100
1248,666KA32,666KA32,NSE,100
1251,667MH32,667MH32,NSE,100
12563,SFMP72GR,SFMP72GR,NSE,1
12578,FINIETF,FINIETF,NSE,1
12678,762GA32,762GA32,NSE,100
12726,763KL43,763KL43,NSE,100
12848,N1NSETEST,N1NSETEST,NSE,1
13035,SAFARI,SAFARI,NSE,1
13061,360ONE,360ONE,NSE,1
13082,SILVER1,SILVER1,NSE,1
13109,NAHARINDUS,NAHARINDUS,NSE,1
13113,758BR32,758BR32,NSE,100
13122,751HR29,751HR29,NSE,100
13124,755GA32,755GA32,NSE,100
13147,PVRINOX,PVRINOX,NSE,1
13162,CELEBRITY,CELEBRITY,NSE,1
13241,758HR30,758HR30,NSE,100
13366,755GJ30,755GJ30,NSE,100
13381,KKCL,KKCL,NSE,1
13392,77JK37,77JK37,NSE,100
13397,769PY37,769PY37,NSE,100
13501,ALLCARGO,ALLCARGO,NSE,1
13560,GRINDWELL,GRINDWELL,NSE,1
13569,RAMANEWS,RAMANEWS,NSE,1
13585,ATLANTAA,ATLANTAA,NSE,1
1361,622KL27,622KL27,NSE,100
13587,ACE,ACE,NSE,1
13668,MADHUCON,MADHUCON,NSE,1
13694,INFOMEDIA,INFOMEDIA,NSE,1
13712,754AP29,754AP29,NSE,100
13715,757TN33,757TN33,NSE,100
13725,DCBBANK,DCBBANK,NSE,1
13741,SHYAMTEL,SHYAMTEL,NSE,1
13751,NAUKRI,NAUKRI,NSE,1
13772,757TS31,757TS31,NSE,100
13850,IIFLZC26A,IIFLZC26A,NSE,1
13880,BANCOINDIA,BANCOINDIA,NSE,1
13890,HIRECT,HIRECT,NSE,1
13896,77HP36,77HP36,NSE,100
13925,NFL,NFL,NSE,1
13942,UTIDMP35P3,UTIDMP35P3,NSE,1
13957,765HR30,765HR30,NSE,100
13958,766AP32,766AP32,NSE,100
13968,768HR33,768HR33,NSE,100
13976,TANLA,TANLA,NSE,1
14030,984SFIL26A,984SFIL26A,NSE,1
14032,980SFIL28,980SFIL28,NSE,1
1412,AGI,AGI,NSE,1
14084,INDORAMA,INDORAMA,NSE,1
14106,AUTOIND,AUTOIND,NSE,1
14113,756RJ48,756RJ48,NSE,100
1417,GLOBAL,GLOBAL,NSE,1
14134,PITTIENG,PITTIENG,NSE,1
14154,UNOMINDA,UNOMINDA,NSE,1
1425,662AS30,662AS30,NSE,100
14252,SGBOCT27VI,SGBOCT27VI,NSE,1
14255,REDINGTON,REDINGTON,NSE,1
1430,668MZ31,668MZ31,NSE,100
14270,771AP33,771AP33,NSE,100
14341,777AP40,777AP40,NSE,100
14352,769MP43,769MP43,NSE,100
14353,758TS45,758TS45,NSE,100
14357,756TN53,756TN53,NSE,100
14359,77AP28,77AP28,NSE,100
14369,773HR32,773HR32,NSE,100
14450,EMBDL,EMBDL,NSE,1
14499,729NHAI26,729NHAI26,NSE,1
14534,773BR33,773BR33,NSE,100
14564,767TN53,767TN53,NSE,100
14574,MCON,MCON,NSE,1000
14592,FORTIS,FORTIS,NSE,1
14628,FSC,FSC,NSE,1
14642,777RJ33,777RJ33,NSE,100
14677,GUJAPOLLO,GUJAPOLLO,NSE,1
14737,HFMPM23RND,HFMPM23RND,NSE,1
14745,ADVANIHOTR,ADVANIHOTR,NSE,1
14757,WINSOME,WINSOME,NSE,1
